version,dR,dz,K,d0,iso,reweight,zeta,depth,trees,lr,reg_lambda,mcw,n_feat,n_train,n_holdout,auc_train,auc_holdout,path,gap
1.0,0.7,25.0,10,both,True,True,False,2,400,0.1,1.0,1.0,105,465378,114607,0.9008019084909382,0.8883656351180933,/nfs/ihfs/home_metis/suzunyan/projects/muonisolation/output/muonbdt_scan_dr0.7_dz25.0_K10_d0on_iso_rw_v1.0_nMAX/cfg00_d2_n400_lr0.1_L1.0_mcw1.0/summary.csv,0.01243627337284492
1.0,0.8,15.0,10,none,True,True,False,2,400,0.1,1.0,1.0,84,465378,114607,0.901215462257815,0.8882699617380907,/nfs/ihfs/home_metis/suzunyan/projects/muonisolation/output/muonbdt_scan_dr0.8_dz15.0_K10_d0off_iso_rw_v1.0_nMAX/cfg00_d2_n400_lr0.1_L1.0_mcw1.0/summary.csv,0.012945500519724318
1.0,0.8,15.0,10,none,True,True,False,3,200,0.1,1.0,1.0,84,465378,114607,0.9066284710313897,0.8881793742715716,/nfs/ihfs/home_metis/suzunyan/projects/muonisolation/output/muonbdt_scan_dr0.8_dz15.0_K10_d0off_iso_rw_v1.0_nMAX/cfg01_d3_n200_lr0.1_L1.0_mcw1.0/summary.csv,0.018449096759818095
1.0,0.9,30.0,10,muon-off,True,True,False,2,400,0.1,1.0,1.0,104,465378,114607,0.9029220075359946,0.8881156262105881,/nfs/ihfs/home_metis/suzunyan/projects/muonisolation/output/muonbdt_scan_dr0.9_dz30.0_K10_d0muOFF_iso_rw_v1.0_nMAX/cfg00_d2_n400_lr0.1_L1.0_mcw1.0/summary.csv,0.014806381325406459
1.0,0.7,30.0,10,both,True,True,False,3,200,0.1,1.0,1.0,105,465378,114607,0.9054188404069923,0.8880047857396254,/nfs/ihfs/home_metis/suzunyan/projects/muonisolation/output/muonbdt_scan_dr0.7_dz30.0_K10_d0on_iso_rw_v1.0_nMAX/cfg01_d3_n200_lr0.1_L1.0_mcw1.0/summary.csv,0.017414054667366896
1.0,0.7,25.0,10,both,True,True,False,3,200,0.1,1.0,1.0,105,465378,114607,0.9056067463912444,0.8879956897789723,/nfs/ihfs/home_metis/suzunyan/projects/muonisolation/output/muonbdt_scan_dr0.7_dz25.0_K10_d0on_iso_rw_v1.0_nMAX/cfg01_d3_n200_lr0.1_L1.0_mcw1.0/summary.csv,0.017611056612272136
1.0,0.7,20.0,10,both,True,True,False,3,200,0.1,1.0,1.0,105,465378,114607,0.90638517265377,0.8878915311296168,/nfs/ihfs/home_metis/suzunyan/projects/muonisolation/output/muonbdt_scan_dr0.7_dz20.0_K10_d0on_iso_rw_v1.0_nMAX/cfg01_d3_n200_lr0.1_L1.0_mcw1.0/summary.csv,0.018493641524153226
1.0,1.0,5.0,10,none,True,True,False,2,400,0.1,1.0,1.0,84,465378,114607,0.9005976519143135,0.887694499692393,/nfs/ihfs/home_metis/suzunyan/projects/muonisolation/output/muonbdt_scan_dr1.0_dz5.0_K10_d0off_iso_rw_v1.0_nMAX/cfg00_d2_n400_lr0.1_L1.0_mcw1.0/summary.csv,0.01290315222192051
1.0,1.0,5.0,10,muon-off,True,True,False,2,400,0.1,1.0,1.0,104,465378,114607,0.9018110720705963,0.8876408996032472,/nfs/ihfs/home_metis/suzunyan/projects/muonisolation/output/muonbdt_scan_dr1.0_dz5.0_K10_d0muOFF_iso_rw_v1.0_nMAX/cfg00_d2_n400_lr0.1_L1.0_mcw1.0/summary.csv,0.014170172467349085
1.0,0.7,35.0,10,both,True,True,False,3,200,0.1,1.0,1.0,105,465378,114607,0.9049454768234386,0.887464686537022,/nfs/ihfs/home_metis/suzunyan/projects/muonisolation/output/muonbdt_scan_dr0.7_dz35.0_K10_d0on_iso_rw_v1.0_nMAX/cfg01_d3_n200_lr0.1_L1.0_mcw1.0/summary.csv,0.01748079028641658
1.0,0.7,30.0,10,both,True,True,False,2,400,0.1,1.0,1.0,105,465378,114607,0.9001696222678531,0.887451136823802,/nfs/ihfs/home_metis/suzunyan/projects/muonisolation/output/muonbdt_scan_dr0.7_dz30.0_K10_d0on_iso_rw_v1.0_nMAX/cfg00_d2_n400_lr0.1_L1.0_mcw1.0/summary.csv,0.012718485444051186
1.0,0.8,15.0,10,muon-off,True,True,False,3,200,0.1,1.0,1.0,104,465378,114607,0.9061695179526692,0.8871866621661262,/nfs/ihfs/home_metis/suzunyan/projects/muonisolation/output/muonbdt_scan_dr0.8_dz15.0_K10_d0muOFF_iso_rw_v1.0_nMAX/cfg01_d3_n200_lr0.1_L1.0_mcw1.0/summary.csv,0.018982855786543018
1.0,0.8,10.0,10,none,True,True,False,2,400,0.1,1.0,1.0,84,465378,114607,0.9005417847092749,0.8871405454309192,/nfs/ihfs/home_metis/suzunyan/projects/muonisolation/output/muonbdt_scan_dr0.8_dz10.0_K10_d0off_iso_rw_v1.0_nMAX/cfg00_d2_n400_lr0.1_L1.0_mcw1.0/summary.csv,0.013401239278355681
1.0,0.6,10.0,10,both,True,True,False,2,400,0.1,1.0,1.0,105,465378,114607,0.8997128690127594,0.8871347891883137,/nfs/ihfs/home_metis/suzunyan/projects/muonisolation/output/muonbdt_scan_dr0.6_dz10.0_K10_d0on_iso_rw_v1.0_nMAX/cfg00_d2_n400_lr0.1_L1.0_mcw1.0/summary.csv,0.012578079824445698
1.0,0.8,10.0,10,none,True,True,False,3,200,0.1,1.0,1.0,84,465378,114607,0.9060092673977003,0.8871153186320981,/nfs/ihfs/home_metis/suzunyan/projects/muonisolation/output/muonbdt_scan_dr0.8_dz10.0_K10_d0off_iso_rw_v1.0_nMAX/cfg01_d3_n200_lr0.1_L1.0_mcw1.0/summary.csv,0.01889394876560213
1.0,0.7,5.0,10,both,True,True,False,3,200,0.1,1.0,1.0,105,465378,114607,0.9041882011290674,0.8871012011668097,/nfs/ihfs/home_metis/suzunyan/projects/muonisolation/output/muonbdt_scan_dr0.7_dz5.0_K10_d0on_iso_rw_v1.0_nMAX/cfg01_d3_n200_lr0.1_L1.0_mcw1.0/summary.csv,0.01708699996225771
1.0,0.7,5.0,10,both,True,True,False,2,400,0.1,1.0,1.0,105,465378,114607,0.8998160763517288,0.8869795948761702,/nfs/ihfs/home_metis/suzunyan/projects/muonisolation/output/muonbdt_scan_dr0.7_dz5.0_K10_d0on_iso_rw_v1.0_nMAX/cfg00_d2_n400_lr0.1_L1.0_mcw1.0/summary.csv,0.012836481475558603
1.0,0.8,10.0,10,muon-off,True,True,False,3,200,0.1,1.0,1.0,104,465378,114607,0.9063733420275737,0.8869042770776658,/nfs/ihfs/home_metis/suzunyan/projects/muonisolation/output/muonbdt_scan_dr0.8_dz10.0_K10_d0muOFF_iso_rw_v1.0_nMAX/cfg01_d3_n200_lr0.1_L1.0_mcw1.0/summary.csv,0.019469064949907855
1.0,0.8,20.0,10,none,True,True,False,2,400,0.1,1.0,1.0,84,465378,114607,0.9006324004305705,0.8868054762902633,/nfs/ihfs/home_metis/suzunyan/projects/muonisolation/output/muonbdt_scan_dr0.8_dz20.0_K10_d0off_iso_rw_v1.0_nMAX/cfg00_d2_n400_lr0.1_L1.0_mcw1.0/summary.csv,0.013826924140307173
1.0,0.6,10.0,10,both,True,True,False,3,200,0.1,1.0,1.0,105,465378,114607,0.9042021119945152,0.8867906550986723,/nfs/ihfs/home_metis/suzunyan/projects/muonisolation/output/muonbdt_scan_dr0.6_dz10.0_K10_d0on_iso_rw_v1.0_nMAX/cfg01_d3_n200_lr0.1_L1.0_mcw1.0/summary.csv,0.01741145689584289
1.0,0.8,25.0,10,none,True,True,False,3,200,0.1,1.0,1.0,84,465378,114607,0.9049124774123039,0.8867296026672553,/nfs/ihfs/home_metis/suzunyan/projects/muonisolation/output/muonbdt_scan_dr0.8_dz25.0_K10_d0off_iso_rw_v1.0_nMAX/cfg01_d3_n200_lr0.1_L1.0_mcw1.0/summary.csv,0.01818287474504854
1.0,0.8,20.0,10,none,True,True,False,3,200,0.1,1.0,1.0,84,465378,114607,0.9054720915936441,0.8865779484562419,/nfs/ihfs/home_metis/suzunyan/projects/muonisolation/output/muonbdt_scan_dr0.8_dz20.0_K10_d0off_iso_rw_v1.0_nMAX/cfg01_d3_n200_lr0.1_L1.0_mcw1.0/summary.csv,0.01889414313740212
1.0,0.8,35.0,10,none,True,True,False,3,200,0.1,1.0,1.0,84,465378,114607,0.9035766649986987,0.8865360230671845,/nfs/ihfs/home_metis/suzunyan/projects/muonisolation/output/muonbdt_scan_dr0.8_dz35.0_K10_d0off_iso_rw_v1.0_nMAX/cfg01_d3_n200_lr0.1_L1.0_mcw1.0/summary.csv,0.017040641931514222
1.0,0.7,35.0,10,both,True,True,False,2,400,0.1,1.0,1.0,105,465378,114607,0.8994177763505117,0.8865068554010676,/nfs/ihfs/home_metis/suzunyan/projects/muonisolation/output/muonbdt_scan_dr0.7_dz35.0_K10_d0on_iso_rw_v1.0_nMAX/cfg00_d2_n400_lr0.1_L1.0_mcw1.0/summary.csv,0.012910920949444127
1.0,0.8,15.0,10,muon-off,True,True,False,2,400,0.1,1.0,1.0,104,465378,114607,0.900840045329095,0.8864665545462885,/nfs/ihfs/home_metis/suzunyan/projects/muonisolation/output/muonbdt_scan_dr0.8_dz15.0_K10_d0muOFF_iso_rw_v1.0_nMAX/cfg00_d2_n400_lr0.1_L1.0_mcw1.0/summary.csv,0.014373490782806475
1.0,0.8,10.0,10,muon-off,True,True,False,2,400,0.1,1.0,1.0,104,465378,114607,0.9009575297790244,0.8863578300252598,/nfs/ihfs/home_metis/suzunyan/projects/muonisolation/output/muonbdt_scan_dr0.8_dz10.0_K10_d0muOFF_iso_rw_v1.0_nMAX/cfg00_d2_n400_lr0.1_L1.0_mcw1.0/summary.csv,0.014599699753764628
1.0,0.8,30.0,10,none,True,True,False,2,400,0.1,1.0,1.0,84,465378,114607,0.8986995389313062,0.886126797872802,/nfs/ihfs/home_metis/suzunyan/projects/muonisolation/output/muonbdt_scan_dr0.8_dz30.0_K10_d0off_iso_rw_v1.0_nMAX/cfg00_d2_n400_lr0.1_L1.0_mcw1.0/summary.csv,0.012572741058504144
1.0,0.8,30.0,10,none,True,True,False,3,200,0.1,1.0,1.0,84,465378,114607,0.9045027628327409,0.8859057133090988,/nfs/ihfs/home_metis/suzunyan/projects/muonisolation/output/muonbdt_scan_dr0.8_dz30.0_K10_d0off_iso_rw_v1.0_nMAX/cfg01_d3_n200_lr0.1_L1.0_mcw1.0/summary.csv,0.01859704952364205
1.0,0.6,15.0,10,both,True,True,False,3,200,0.1,1.0,1.0,105,465378,114607,0.904131552659033,0.8859018774043703,/nfs/ihfs/home_metis/suzunyan/projects/muonisolation/output/muonbdt_scan_dr0.6_dz15.0_K10_d0on_iso_rw_v1.0_nMAX/cfg01_d3_n200_lr0.1_L1.0_mcw1.0/summary.csv,0.01822967525466268
1.0,0.8,20.0,10,muon-off,True,True,False,3,200,0.1,1.0,1.0,104,465378,114607,0.9056672872298503,0.8857205617260717,/nfs/ihfs/home_metis/suzunyan/projects/muonisolation/output/muonbdt_scan_dr0.8_dz20.0_K10_d0muOFF_iso_rw_v1.0_nMAX/cfg01_d3_n200_lr0.1_L1.0_mcw1.0/summary.csv,0.01994672550377863
1.0,0.9,5.0,10,none,True,True,False,3,200,0.1,1.0,1.0,84,465378,114607,0.903283210084133,0.8855438715572683,/nfs/ihfs/home_metis/suzunyan/projects/muonisolation/output/muonbdt_scan_dr0.9_dz5.0_K10_d0off_iso_rw_v1.0_nMAX/cfg01_d3_n200_lr0.1_L1.0_mcw1.0/summary.csv,0.017739338526864712
1.0,0.7,10.0,10,none,True,True,False,3,200,0.1,1.0,1.0,84,465378,114607,0.9021989793963092,0.8854953239844255,/nfs/ihfs/home_metis/suzunyan/projects/muonisolation/output/muonbdt_scan_dr0.7_dz10.0_K10_d0off_iso_rw_v1.0_nMAX/cfg01_d3_n200_lr0.1_L1.0_mcw1.0/summary.csv,0.016703655411883678
1.0,0.8,25.0,10,none,True,True,False,2,400,0.1,1.0,1.0,84,465378,114607,0.8996748103304841,0.8854899160267019,/nfs/ihfs/home_metis/suzunyan/projects/muonisolation/output/muonbdt_scan_dr0.8_dz25.0_K10_d0off_iso_rw_v1.0_nMAX/cfg00_d2_n400_lr0.1_L1.0_mcw1.0/summary.csv,0.014184894303782225
1.0,0.8,25.0,10,muon-off,True,True,False,3,200,0.1,1.0,1.0,104,465378,114607,0.9047324202177593,0.8853603731346744,/nfs/ihfs/home_metis/suzunyan/projects/muonisolation/output/muonbdt_scan_dr0.8_dz25.0_K10_d0muOFF_iso_rw_v1.0_nMAX/cfg01_d3_n200_lr0.1_L1.0_mcw1.0/summary.csv,0.01937204708308493
1.0,0.8,35.0,10,none,True,True,False,2,400,0.1,1.0,1.0,84,465378,114607,0.898022840481655,0.8853543521001379,/nfs/ihfs/home_metis/suzunyan/projects/muonisolation/output/muonbdt_scan_dr0.8_dz35.0_K10_d0off_iso_rw_v1.0_nMAX/cfg00_d2_n400_lr0.1_L1.0_mcw1.0/summary.csv,0.012668488381517129
1.0,0.9,5.0,10,none,True,True,False,2,400,0.1,1.0,1.0,84,465378,114607,0.898340832964089,0.88533492925418,/nfs/ihfs/home_metis/suzunyan/projects/muonisolation/output/muonbdt_scan_dr0.9_dz5.0_K10_d0off_iso_rw_v1.0_nMAX/cfg00_d2_n400_lr0.1_L1.0_mcw1.0/summary.csv,0.01300590370990895
1.0,0.7,15.0,10,none,True,True,False,3,200,0.1,1.0,1.0,84,465378,114607,0.9026107399851981,0.8851347871081464,/nfs/ihfs/home_metis/suzunyan/projects/muonisolation/output/muonbdt_scan_dr0.7_dz15.0_K10_d0off_iso_rw_v1.0_nMAX/cfg01_d3_n200_lr0.1_L1.0_mcw1.0/summary.csv,0.017475952877051726
1.0,0.6,15.0,10,both,True,True,False,2,400,0.1,1.0,1.0,105,465378,114607,0.8988298813459268,0.885112513574284,/nfs/ihfs/home_metis/suzunyan/projects/muonisolation/output/muonbdt_scan_dr0.6_dz15.0_K10_d0on_iso_rw_v1.0_nMAX/cfg00_d2_n400_lr0.1_L1.0_mcw1.0/summary.csv,0.013717367771642786
1.0,0.8,30.0,10,muon-off,True,True,False,3,200,0.1,1.0,1.0,104,465378,114607,0.9044590390243341,0.8850587775109036,/nfs/ihfs/home_metis/suzunyan/projects/muonisolation/output/muonbdt_scan_dr0.8_dz30.0_K10_d0muOFF_iso_rw_v1.0_nMAX/cfg01_d3_n200_lr0.1_L1.0_mcw1.0/summary.csv,0.01940026151343055
1.0,0.9,5.0,10,muon-off,True,True,False,2,400,0.1,1.0,1.0,104,465378,114607,0.8990642599632073,0.8846492207302293,/nfs/ihfs/home_metis/suzunyan/projects/muonisolation/output/muonbdt_scan_dr0.9_dz5.0_K10_d0muOFF_iso_rw_v1.0_nMAX/cfg00_d2_n400_lr0.1_L1.0_mcw1.0/summary.csv,0.014415039232977933
1.0,0.9,5.0,10,muon-off,True,True,False,3,200,0.1,1.0,1.0,104,465378,114607,0.9038523869020108,0.8846129299226199,/nfs/ihfs/home_metis/suzunyan/projects/muonisolation/output/muonbdt_scan_dr0.9_dz5.0_K10_d0muOFF_iso_rw_v1.0_nMAX/cfg01_d3_n200_lr0.1_L1.0_mcw1.0/summary.csv,0.01923945697939089
1.0,0.8,25.0,10,muon-off,True,True,False,2,400,0.1,1.0,1.0,104,465378,114607,0.8996543016101611,0.8845643107843905,/nfs/ihfs/home_metis/suzunyan/projects/muonisolation/output/muonbdt_scan_dr0.8_dz25.0_K10_d0muOFF_iso_rw_v1.0_nMAX/cfg00_d2_n400_lr0.1_L1.0_mcw1.0/summary.csv,0.015089990825770672
1.0,0.8,20.0,10,muon-off,True,True,False,2,400,0.1,1.0,1.0,104,465378,114607,0.9010033936188706,0.8843846983622959,/nfs/ihfs/home_metis/suzunyan/projects/muonisolation/output/muonbdt_scan_dr0.8_dz20.0_K10_d0muOFF_iso_rw_v1.0_nMAX/cfg00_d2_n400_lr0.1_L1.0_mcw1.0/summary.csv,0.016618695256574667
1.0,0.8,35.0,10,muon-off,True,True,False,3,200,0.1,1.0,1.0,104,465378,114607,0.9042427546688949,0.8843656118736558,/nfs/ihfs/home_metis/suzunyan/projects/muonisolation/output/muonbdt_scan_dr0.8_dz35.0_K10_d0muOFF_iso_rw_v1.0_nMAX/cfg01_d3_n200_lr0.1_L1.0_mcw1.0/summary.csv,0.01987714279523911
1.0,0.7,15.0,10,none,True,True,False,2,400,0.1,1.0,1.0,84,465378,114607,0.8981002286138278,0.884357052653403,/nfs/ihfs/home_metis/suzunyan/projects/muonisolation/output/muonbdt_scan_dr0.7_dz15.0_K10_d0off_iso_rw_v1.0_nMAX/cfg00_d2_n400_lr0.1_L1.0_mcw1.0/summary.csv,0.013743175960424736
1.0,0.7,10.0,10,none,True,True,False,2,400,0.1,1.0,1.0,84,465378,114607,0.8978244247349859,0.88416603747969,/nfs/ihfs/home_metis/suzunyan/projects/muonisolation/output/muonbdt_scan_dr0.7_dz10.0_K10_d0off_iso_rw_v1.0_nMAX/cfg00_d2_n400_lr0.1_L1.0_mcw1.0/summary.csv,0.01365838725529589
1.0,0.8,35.0,10,muon-off,True,True,False,2,400,0.1,1.0,1.0,104,465378,114607,0.8981307149901716,0.8841031672874502,/nfs/ihfs/home_metis/suzunyan/projects/muonisolation/output/muonbdt_scan_dr0.8_dz35.0_K10_d0muOFF_iso_rw_v1.0_nMAX/cfg00_d2_n400_lr0.1_L1.0_mcw1.0/summary.csv,0.01402754770272141
1.0,0.8,30.0,10,muon-off,True,True,False,2,400,0.1,1.0,1.0,104,465378,114607,0.898546514857184,0.8840162081860382,/nfs/ihfs/home_metis/suzunyan/projects/muonisolation/output/muonbdt_scan_dr0.8_dz30.0_K10_d0muOFF_iso_rw_v1.0_nMAX/cfg00_d2_n400_lr0.1_L1.0_mcw1.0/summary.csv,0.014530306671145743
1.0,0.7,10.0,10,muon-off,True,True,False,3,200,0.1,1.0,1.0,104,465378,114607,0.9028662059995257,0.8840089753109529,/nfs/ihfs/home_metis/suzunyan/projects/muonisolation/output/muonbdt_scan_dr0.7_dz10.0_K10_d0muOFF_iso_rw_v1.0_nMAX/cfg01_d3_n200_lr0.1_L1.0_mcw1.0/summary.csv,0.018857230688572812
1.0,0.7,15.0,10,muon-off,True,True,False,2,400,0.1,1.0,1.0,104,465378,114607,0.8986726709372201,0.8839908191723402,/nfs/ihfs/home_metis/suzunyan/projects/muonisolation/output/muonbdt_scan_dr0.7_dz15.0_K10_d0muOFF_iso_rw_v1.0_nMAX/cfg00_d2_n400_lr0.1_L1.0_mcw1.0/summary.csv,0.014681851764879905
1.0,0.8,5.0,10,none,True,True,False,3,200,0.1,1.0,1.0,84,465378,114607,0.9008756600240686,0.8838928652420142,/nfs/ihfs/home_metis/suzunyan/projects/muonisolation/output/muonbdt_scan_dr0.8_dz5.0_K10_d0off_iso_rw_v1.0_nMAX/cfg01_d3_n200_lr0.1_L1.0_mcw1.0/summary.csv,0.016982794782054444
1.0,0.6,5.0,10,both,True,True,False,3,200,0.1,1.0,1.0,105,465378,114607,0.9010527728573785,0.8838837001014874,/nfs/ihfs/home_metis/suzunyan/projects/muonisolation/output/muonbdt_scan_dr0.6_dz5.0_K10_d0on_iso_rw_v1.0_nMAX/cfg01_d3_n200_lr0.1_L1.0_mcw1.0/summary.csv,0.01716907275589108
1.0,0.6,20.0,10,both,True,True,False,2,400,0.1,1.0,1.0,105,465378,114607,0.8978273425055917,0.8838178575601855,/nfs/ihfs/home_metis/suzunyan/projects/muonisolation/output/muonbdt_scan_dr0.6_dz20.0_K10_d0on_iso_rw_v1.0_nMAX/cfg00_d2_n400_lr0.1_L1.0_mcw1.0/summary.csv,0.014009484945406214
1.0,0.7,10.0,10,muon-off,True,True,False,2,400,0.1,1.0,1.0,104,465378,114607,0.89866713964569,0.8834077855087268,/nfs/ihfs/home_metis/suzunyan/projects/muonisolation/output/muonbdt_scan_dr0.7_dz10.0_K10_d0muOFF_iso_rw_v1.0_nMAX/cfg00_d2_n400_lr0.1_L1.0_mcw1.0/summary.csv,0.015259354136963221
1.0,0.7,15.0,10,muon-off,True,True,False,3,200,0.1,1.0,1.0,104,465378,114607,0.9032335446658184,0.8833058334587954,/nfs/ihfs/home_metis/suzunyan/projects/muonisolation/output/muonbdt_scan_dr0.7_dz15.0_K10_d0muOFF_iso_rw_v1.0_nMAX/cfg01_d3_n200_lr0.1_L1.0_mcw1.0/summary.csv,0.01992771120702297
1.0,0.7,20.0,10,none,True,True,False,2,400,0.1,1.0,1.0,84,465378,114607,0.8974155119877559,0.8832942780343518,/nfs/ihfs/home_metis/suzunyan/projects/muonisolation/output/muonbdt_scan_dr0.7_dz20.0_K10_d0off_iso_rw_v1.0_nMAX/cfg00_d2_n400_lr0.1_L1.0_mcw1.0/summary.csv,0.014121233953404144
1.0,0.6,5.0,10,both,True,True,False,2,400,0.1,1.0,1.0,105,465378,114607,0.8962208474801159,0.883293595777665,/nfs/ihfs/home_metis/suzunyan/projects/muonisolation/output/muonbdt_scan_dr0.6_dz5.0_K10_d0on_iso_rw_v1.0_nMAX/cfg00_d2_n400_lr0.1_L1.0_mcw1.0/summary.csv,0.012927251702450904
1.0,0.8,5.0,10,muon-off,True,True,False,3,200,0.1,1.0,1.0,104,465378,114607,0.9005564981416037,0.8830721295318996,/nfs/ihfs/home_metis/suzunyan/projects/muonisolation/output/muonbdt_scan_dr0.8_dz5.0_K10_d0muOFF_iso_rw_v1.0_nMAX/cfg01_d3_n200_lr0.1_L1.0_mcw1.0/summary.csv,0.017484368609704037
1.0,0.7,25.0,10,none,True,True,False,3,200,0.1,1.0,1.0,84,465378,114607,0.9011508878705583,0.8830043237134885,/nfs/ihfs/home_metis/suzunyan/projects/muonisolation/output/muonbdt_scan_dr0.7_dz25.0_K10_d0off_iso_rw_v1.0_nMAX/cfg01_d3_n200_lr0.1_L1.0_mcw1.0/summary.csv,0.018146564157069833
1.0,0.7,20.0,10,none,True,True,False,3,200,0.1,1.0,1.0,84,465378,114607,0.9017690052550229,0.8829553539048643,/nfs/ihfs/home_metis/suzunyan/projects/muonisolation/output/muonbdt_scan_dr0.7_dz20.0_K10_d0off_iso_rw_v1.0_nMAX/cfg01_d3_n200_lr0.1_L1.0_mcw1.0/summary.csv,0.018813651350158556
1.0,0.6,20.0,10,both,True,True,False,3,200,0.1,1.0,1.0,105,465378,114607,0.9034253450753759,0.8829242897559988,/nfs/ihfs/home_metis/suzunyan/projects/muonisolation/output/muonbdt_scan_dr0.6_dz20.0_K10_d0on_iso_rw_v1.0_nMAX/cfg01_d3_n200_lr0.1_L1.0_mcw1.0/summary.csv,0.02050105531937707
1.0,0.6,35.0,10,both,True,True,False,3,200,0.1,1.0,1.0,105,465378,114607,0.9004366306718364,0.8826992595539743,/nfs/ihfs/home_metis/suzunyan/projects/muonisolation/output/muonbdt_scan_dr0.6_dz35.0_K10_d0on_iso_rw_v1.0_nMAX/cfg01_d3_n200_lr0.1_L1.0_mcw1.0/summary.csv,0.01773737111786211
1.0,0.7,25.0,10,none,True,True,False,2,400,0.1,1.0,1.0,84,465378,114607,0.896159665381317,0.8825703440518372,/nfs/ihfs/home_metis/suzunyan/projects/muonisolation/output/muonbdt_scan_dr0.7_dz25.0_K10_d0off_iso_rw_v1.0_nMAX/cfg00_d2_n400_lr0.1_L1.0_mcw1.0/summary.csv,0.013589321329479764
1.0,0.6,25.0,10,both,True,True,False,3,200,0.1,1.0,1.0,105,465378,114607,0.9026243032626469,0.882548242274903,/nfs/ihfs/home_metis/suzunyan/projects/muonisolation/output/muonbdt_scan_dr0.6_dz25.0_K10_d0on_iso_rw_v1.0_nMAX/cfg01_d3_n200_lr0.1_L1.0_mcw1.0/summary.csv,0.020076060987743838
1.0,0.7,35.0,10,none,True,True,False,3,200,0.1,1.0,1.0,84,465378,114607,0.9006637249259067,0.8824510874913953,/nfs/ihfs/home_metis/suzunyan/projects/muonisolation/output/muonbdt_scan_dr0.7_dz35.0_K10_d0off_iso_rw_v1.0_nMAX/cfg01_d3_n200_lr0.1_L1.0_mcw1.0/summary.csv,0.018212637434511403
1.0,0.7,30.0,10,none,True,True,False,3,200,0.1,1.0,1.0,84,465378,114607,0.9008441405797574,0.8823672390987929,/nfs/ihfs/home_metis/suzunyan/projects/muonisolation/output/muonbdt_scan_dr0.7_dz30.0_K10_d0off_iso_rw_v1.0_nMAX/cfg01_d3_n200_lr0.1_L1.0_mcw1.0/summary.csv,0.01847690148096448
1.0,0.6,25.0,10,both,True,True,False,2,400,0.1,1.0,1.0,105,465378,114607,0.8968133973138455,0.8823142926401794,/nfs/ihfs/home_metis/suzunyan/projects/muonisolation/output/muonbdt_scan_dr0.6_dz25.0_K10_d0on_iso_rw_v1.0_nMAX/cfg00_d2_n400_lr0.1_L1.0_mcw1.0/summary.csv,0.014499104673666108
1.0,0.7,20.0,10,muon-off,True,True,False,3,200,0.1,1.0,1.0,104,465378,114607,0.901904376089778,0.8822538437435239,/nfs/ihfs/home_metis/suzunyan/projects/muonisolation/output/muonbdt_scan_dr0.7_dz20.0_K10_d0muOFF_iso_rw_v1.0_nMAX/cfg01_d3_n200_lr0.1_L1.0_mcw1.0/summary.csv,0.019650532346254135
1.0,0.5,10.0,10,both,True,True,False,3,200,0.1,1.0,1.0,105,465378,114607,0.8989831350396783,0.8822486051572155,/nfs/ihfs/home_metis/suzunyan/projects/muonisolation/output/muonbdt_scan_dr0.5_dz10.0_K10_d0on_iso_rw_v1.0_nMAX_run1/cfg01_d3_n200_lr0.1_L1.0_mcw1.0/summary.csv,0.016734529882462823
1.0,0.5,10.0,10,both,True,True,False,2,400,0.1,1.0,1.0,105,465378,114607,0.8941730696567949,0.8818093034163046,/nfs/ihfs/home_metis/suzunyan/projects/muonisolation/output/muonbdt_scan_dr0.5_dz10.0_K10_d0on_iso_rw_v1.0_nMAX/cfg00_d2_n400_lr0.1_L1.0_mcw1.0/summary.csv,0.012363766240490293
1.0,0.5,10.0,10,both,True,True,False,4,200,0.1,1.0,1.0,105,465378,114607,0.9179064323087304,0.8817938786899518,/nfs/ihfs/home_metis/suzunyan/projects/muonisolation/output/muonbdt_scan_dr0.5_dz10.0_K10_d0on_iso_rw_v1.0_nMAX/cfg02_d4_n200_lr0.1_L1.0_mcw1.0/summary.csv,0.03611255361877852
1.0,0.8,5.0,10,muon-off,True,True,False,2,400,0.1,1.0,1.0,104,465378,114607,0.8962453957723813,0.8816327539927618,/nfs/ihfs/home_metis/suzunyan/projects/muonisolation/output/muonbdt_scan_dr0.8_dz5.0_K10_d0muOFF_iso_rw_v1.0_nMAX/cfg00_d2_n400_lr0.1_L1.0_mcw1.0/summary.csv,0.014612641779619517
1.0,0.6,30.0,10,both,True,True,False,3,200,0.1,1.0,1.0,105,465378,114607,0.9012786183802597,0.8815431016472959,/nfs/ihfs/home_metis/suzunyan/projects/muonisolation/output/muonbdt_scan_dr0.6_dz30.0_K10_d0on_iso_rw_v1.0_nMAX/cfg01_d3_n200_lr0.1_L1.0_mcw1.0/summary.csv,0.01973551673296381
1.0,0.8,5.0,10,none,True,True,False,2,400,0.1,1.0,1.0,84,465378,114607,0.8953352283693937,0.8815383473201044,/nfs/ihfs/home_metis/suzunyan/projects/muonisolation/output/muonbdt_scan_dr0.8_dz5.0_K10_d0off_iso_rw_v1.0_nMAX/cfg00_d2_n400_lr0.1_L1.0_mcw1.0/summary.csv,0.013796881049289333
1.0,0.5,15.0,10,both,True,True,False,2,2000,0.03,1.0,1.0,105,465378,114607,0.9017691455536446,0.8815320758067142,/nfs/ihfs/home_metis/suzunyan/projects/muonisolation/output/muonbdt_scan_dr0.5_dz15.0_K10_d0on_iso_rw_v1.0_nMAX/cfg05_d2_n2000_lr0.03_L1.0_mcw1.0/summary.csv,0.020237069746930403
