version,dR,dz,K,d0,iso,reweight,zeta,depth,trees,lr,reg_lambda,mcw,n_feat,n_train,n_holdout,auc_train,auc_holdout,gap
1.0,0.3,10.0,10,both,True,True,False,3,200,0.1,1.0,1.0,105,465378,114607,0.8771776662874269,0.8592624040897386,0.017915262197688242
1.0*,0.3,15.0,10,both,True,True,False,3,200,0.1,1.0,1.0,105,465378,114607,0.8782485420155464,0.8574799941824021,0.020768547833144302
1.0,0.3,15.0,10,both,True,True,False,2,400,0.1,1.0,1.0,105,465378,114607,0.8724008427164386,0.8563110713962443,0.01608977132019429
1.0*,0.3,15.0,10,both,True,True,False,4,200,0.1,1.0,1.0,105,465378,114607,0.8967989594838359,0.8560343495153868,0.040764609968449106
1.0,0.3,35.0,10,both,True,True,False,3,200,0.1,1.0,1.0,105,465378,114607,0.8785498449852721,0.8559616319259334,0.02258821305933867
1.0,0.3,30.0,10,both,True,True,False,3,200,0.1,1.0,1.0,105,465378,114607,0.8776482191974379,0.8552961668643747,0.022352052333063144
1.0,0.3,20.0,10,both,True,True,False,3,200,0.1,1.0,1.0,105,465378,114607,0.8772603509496658,0.855210097559271,0.02205025339039479
1.0,0.3,35.0,10,both,True,True,False,2,400,0.1,1.0,1.0,105,465378,114607,0.870929257523545,0.8550325080521078,0.015896749471437155
1.0,0.3,25.0,10,both,True,True,False,3,200,0.1,1.0,1.0,105,465378,114607,0.8773758713657991,0.8549723263328963,0.02240354503290276
1.0,0.3,30.0,10,both,True,True,False,2,400,0.1,1.0,1.0,105,465378,114607,0.8710527759894902,0.8545372731904438,0.016515502799046344
1.0,0.3,25.0,10,both,True,True,False,2,400,0.1,1.0,1.0,105,465378,114607,0.8705174838597058,0.8545197038880024,0.015997779971703485
1.0*,0.3,15.0,10,both,True,True,False,6,300,0.05,3.0,3.0,105,465378,114607,0.9285415112177524,0.8543122310608551,0.07422928015689734
1.0,0.3,20.0,10,both,True,True,False,2,400,0.1,1.0,1.0,105,465378,114607,0.8714499597719337,0.8542961336198671,0.01715382615206662
1.0*,0.4,15.0,10,both,True,True,False,8,400,0.05,1.0,1.0,105,465378,114607,0.9851142144137244,0.8534952048232857,0.1316190095904387
1.0,0.3,5.0,10,none,True,True,False,3,200,0.1,1.0,1.0,84,465378,114607,0.8667166596247238,0.8501985834519109,0.016518076172812868
1.0,0.3,10.0,10,none,True,True,False,2,400,0.1,1.0,1.0,84,465378,114607,0.8658018547279187,0.8500478548198992,0.01575399990801951
1.0,0.3,5.0,10,none,True,True,False,2,400,0.1,1.0,1.0,84,465378,114607,0.863202661157698,0.850034128578725,0.013168532578972991
1.0,0.3,5.0,10,muon-off,True,True,False,3,200,0.1,1.0,1.0,104,465378,114607,0.8669998069244156,0.8497701811193983,0.0172296258050173
1.0,0.3,10.0,10,none,True,True,False,3,200,0.1,1.0,1.0,84,465378,114607,0.869618754981321,0.8496146194382698,0.02000413554305125
1.0,0.3,5.0,10,muon-off,True,True,False,2,400,0.1,1.0,1.0,104,465378,114607,0.8628086545881284,0.8494954821534724,0.013313172434656018
1.0,0.3,10.0,10,muon-off,True,True,False,2,400,0.1,1.0,1.0,104,465378,114607,0.8662904468086889,0.849404465294633,0.01688598151405596
1.0,0.3,10.0,10,muon-off,True,True,False,3,200,0.1,1.0,1.0,104,465378,114607,0.870967218951697,0.8486623298487606,0.022304889102936487
1.0,0.3,15.0,10,none,True,True,False,3,200,0.1,1.0,1.0,84,465378,114607,0.8704940979158132,0.8477196443341501,0.02277445358166308
1.0,0.3,15.0,10,none,True,True,False,2,400,0.1,1.0,1.0,84,465378,114607,0.8657534972453425,0.8469988616141644,0.018754635631178074
1.0,0.3,30.0,10,muon-off,True,True,False,3,200,0.1,1.0,1.0,104,465378,114607,0.8711768070228614,0.8467769874456944,0.02439981957716697
1.0,0.3,15.0,10,muon-off,True,True,False,2,400,0.1,1.0,1.0,104,465378,114607,0.8660040028586578,0.8464480633862456,0.019555939472412187
1.0,0.3,20.0,10,none,True,True,False,3,200,0.1,1.0,1.0,84,465378,114607,0.8702115714558869,0.8464118799267162,0.02379969152917072
1.0,0.3,35.0,10,muon-off,True,True,False,3,200,0.1,1.0,1.0,104,465378,114607,0.8709058774560344,0.8464052076471604,0.024500669808873998
1.0,0.3,35.0,10,none,True,True,False,3,200,0.1,1.0,1.0,84,465378,114607,0.8706760982829977,0.8461579754766603,0.024518122806337472
1.0,0.3,15.0,10,muon-off,True,True,False,3,200,0.1,1.0,1.0,104,465378,114607,0.8700172137917634,0.8457102051649865,0.024307008626776927
1.0,0.3,20.0,10,none,True,True,False,2,400,0.1,1.0,1.0,84,465378,114607,0.8645306028920722,0.8456962093608557,0.01883439353121652
1.0,0.3,25.0,10,muon-off,True,True,False,2,400,0.1,1.0,1.0,104,465378,114607,0.8643051781181472,0.845299472326457,0.019005705791690253
1.0,0.3,20.0,10,muon-off,True,True,False,2,400,0.1,1.0,1.0,104,465378,114607,0.8652951284259089,0.8452781816239056,0.020016946802003388
1.0,0.3,35.0,10,none,True,True,False,2,400,0.1,1.0,1.0,84,465378,114607,0.8633416121782274,0.8451951347636347,0.018146477414592632
1.0,0.3,30.0,10,none,True,True,False,3,200,0.1,1.0,1.0,84,465378,114607,0.8700184612007666,0.8451771265268213,0.024841334673945337
1.0,0.3,25.0,10,none,True,True,False,3,200,0.1,1.0,1.0,84,465378,114607,0.869536366194919,0.8449951691455548,0.024541197049364194
1.0,0.3,35.0,10,muon-off,True,True,False,2,400,0.1,1.0,1.0,104,465378,114607,0.8642116243527277,0.8449671870793447,0.019244437273382986
1.0,0.3,25.0,10,none,True,True,False,2,400,0.1,1.0,1.0,84,465378,114607,0.8637582246019699,0.8446381604428413,0.01912006415912859
1.0,0.3,30.0,10,none,True,True,False,2,400,0.1,1.0,1.0,84,465378,114607,0.863701796496263,0.8445286463170456,0.01917315017921739
1.0,0.3,30.0,10,muon-off,True,True,False,2,400,0.1,1.0,1.0,104,465378,114607,0.8646182645561027,0.844518865714193,0.0200993988419097
1.0,0.3,20.0,10,muon-off,True,True,False,3,200,0.1,1.0,1.0,104,465378,114607,0.8699903280216215,0.8444554444684755,0.025534883553145926
1.0,0.3,25.0,10,muon-off,True,True,False,3,200,0.1,1.0,1.0,104,465378,114607,0.8697129870281405,0.8443655177890274,0.02534746923911313
1.0*,0.3,15.0,10,both,True,True,False,8,400,0.05,1.0,1.0,105,465378,114607,0.9781933618477172,0.8388597015555433,0.13933366029217387
1.0,0.2,5.0,10,both,True,True,False,2,400,0.1,1.0,1.0,105,465378,114607,0.8454975079215629,0.8338672643947715,0.011630243526791317
1.0,0.2,5.0,10,both,True,True,False,3,200,0.1,1.0,1.0,105,465378,114607,0.8497062271144007,0.833169938423042,0.016536288691358703
1.0,0.2,10.0,10,both,True,True,False,3,200,0.1,1.0,1.0,105,465378,114607,0.8502216037446317,0.832622816270488,0.017598787474143784
1.0,0.2,10.0,10,both,True,True,False,2,400,0.1,1.0,1.0,105,465378,114607,0.8468844529391752,0.8314775911693886,0.015406861769786673
1.0,0.2,15.0,10,both,True,True,False,3,200,0.1,1.0,1.0,105,465378,114607,0.8517512423036026,0.8306832607014634,0.021067981602139185
1.0,0.2,15.0,10,both,True,True,False,2,400,0.1,1.0,1.0,105,465378,114607,0.846625431126059,0.8304279869670079,0.01619744415905111
1.0,0.2,25.0,10,both,True,True,False,3,200,0.1,1.0,1.0,105,465378,114607,0.8525735403124535,0.8297238384284104,0.022849701884043117
1.0,0.2,20.0,10,both,True,True,False,2,400,0.1,1.0,1.0,105,465378,114607,0.8465543255808637,0.829074129679496,0.017480195901367734
1.0,0.2,25.0,10,both,True,True,False,2,400,0.1,1.0,1.0,105,465378,114607,0.8453221978153614,0.8285623846831142,0.01675981313224728
1.0,0.2,30.0,10,both,True,True,False,3,200,0.1,1.0,1.0,105,465378,114607,0.8524597828109403,0.8282806412976212,0.024179141513319014
1.0,0.2,20.0,10,both,True,True,False,3,200,0.1,1.0,1.0,105,465378,114607,0.8524634827279992,0.8281121787627788,0.02435130396522045
1.0,0.2,35.0,10,both,True,True,False,3,200,0.1,1.0,1.0,105,465378,114607,0.8515956048554656,0.8277563270338172,0.023839277821648408
1.0,0.2,30.0,10,both,True,True,False,2,400,0.1,1.0,1.0,105,465378,114607,0.8464181570272431,0.8277345186749686,0.01868363835227449
1.0,0.2,35.0,10,both,True,True,False,2,400,0.1,1.0,1.0,105,465378,114607,0.8444587325181218,0.8274341945295686,0.01702453798855319
1.0,0.2,10.0,10,none,True,True,False,3,200,0.1,1.0,1.0,84,465378,114607,0.8407014867980002,0.8204379384680042,0.020263548329995995
1.0,0.2,10.0,10,muon-off,True,True,False,2,400,0.1,1.0,1.0,104,465378,114607,0.8366104756514295,0.8193538254361438,0.017256650215285774
1.0,0.2,10.0,10,none,True,True,False,2,400,0.1,1.0,1.0,84,465378,114607,0.8364394868896905,0.8190198917996239,0.01741959509006663
1.0,0.2,5.0,10,muon-off,True,True,False,2,400,0.1,1.0,1.0,104,465378,114607,0.8336909599071047,0.818480026377284,0.015210933529820725
1.0,0.2,15.0,10,none,True,True,False,2,400,0.1,1.0,1.0,84,465378,114607,0.8351654440661815,0.8183513088727168,0.016814135193464752
1.0,0.2,10.0,10,muon-off,True,True,False,3,200,0.1,1.0,1.0,104,465378,114607,0.8408970573473823,0.8179043353223485,0.022992722025033774
1.0,0.2,5.0,10,muon-off,True,True,False,3,200,0.1,1.0,1.0,104,465378,114607,0.8383162326129548,0.817796266817365,0.0205199657955899
1.0,0.2,15.0,10,muon-off,True,True,False,2,400,0.1,1.0,1.0,104,465378,114607,0.836472236701497,0.8177237901647135,0.018748446536783425
1.0,0.2,5.0,10,none,True,True,False,2,400,0.1,1.0,1.0,84,465378,114607,0.8328318995458625,0.8176420601075582,0.015189839438304209
1.0,0.2,5.0,10,none,True,True,False,3,200,0.1,1.0,1.0,84,465378,114607,0.8374069189013721,0.8173170959995082,0.020089822901863896
1.0,0.2,25.0,10,none,True,True,False,3,200,0.1,1.0,1.0,84,465378,114607,0.8408139155026184,0.8172434528310532,0.023570462671565262
1.0,0.2,15.0,10,muon-off,True,True,False,3,200,0.1,1.0,1.0,104,465378,114607,0.8418625122503174,0.8171358399590317,0.024726672291285667
1.0,0.2,25.0,10,muon-off,True,True,False,3,200,0.1,1.0,1.0,104,465378,114607,0.8416665318232863,0.8168877132211975,0.02477881860208886
1.0,0.2,25.0,10,none,True,True,False,2,400,0.1,1.0,1.0,84,465378,114607,0.8358440427908834,0.81678491431419,0.019059128476693443
1.0,0.2,20.0,10,muon-off,True,True,False,3,200,0.1,1.0,1.0,104,465378,114607,0.8416488647744212,0.8166441261143947,0.025004738660026504
1.0,0.2,20.0,10,none,True,True,False,3,200,0.1,1.0,1.0,84,465378,114607,0.8412382608044324,0.8166319695407026,0.024606291263729818
1.0,0.2,20.0,10,none,True,True,False,2,400,0.1,1.0,1.0,84,465378,114607,0.8356600441599771,0.8165724199824071,0.01908762417756993
1.0,0.2,35.0,10,none,True,True,False,2,400,0.1,1.0,1.0,84,465378,114607,0.8357849550346531,0.8164189527815968,0.01936600225305629
1.0,0.2,35.0,10,muon-off,True,True,False,2,400,0.1,1.0,1.0,104,465378,114607,0.8363390476204937,0.8163987498729236,0.019940297747570113
1.0,0.2,25.0,10,muon-off,True,True,False,2,400,0.1,1.0,1.0,104,465378,114607,0.8365924707105956,0.8163480935066854,0.020244377203910258
1.0,0.2,35.0,10,none,True,True,False,3,200,0.1,1.0,1.0,84,465378,114607,0.8417506509103876,0.8163307078887365,0.02541994302165107
1.0,0.2,15.0,10,none,True,True,False,3,200,0.1,1.0,1.0,84,465378,114607,0.8407939196435403,0.8158526033951421,0.024941316248398238
1.0,0.2,20.0,10,muon-off,True,True,False,2,400,0.1,1.0,1.0,104,465378,114607,0.8364713051480299,0.8156643721149727,0.02080693303305725
1.0,0.2,30.0,10,muon-off,True,True,False,2,400,0.1,1.0,1.0,104,465378,114607,0.8363551835780112,0.8154259162463982,0.020929267331613044
1.0,0.2,30.0,10,none,True,True,False,2,400,0.1,1.0,1.0,84,465378,114607,0.8357977003197179,0.8154065267976209,0.02039117352209696
1.0,0.2,30.0,10,muon-off,True,True,False,3,200,0.1,1.0,1.0,104,465378,114607,0.842706610167541,0.8153039545143379,0.0274026556532031
1.0,0.2,30.0,10,none,True,True,False,3,200,0.1,1.0,1.0,84,465378,114607,0.8412199592532138,0.8150178981215384,0.026202061131675447
1.0,0.2,35.0,10,muon-off,True,True,False,3,200,0.1,1.0,1.0,104,465378,114607,0.8420480772308637,0.8146591670785175,0.027388910152346235
